,0,2,3
2739,S2xTkWVTQb6Pw9R8Hic14w,-111.9953788,33.5119901
2740,Cbr_THdFrhePgJoqQ9X6gQ,-80.794365,35.217429
2741,zt9RLUIU32fZYOBh2L0NNQ,-115.117954016,36.0180731813
2742,W811rnt2nfNQ0Q_JBMg21Q,-73.5622097924,45.5086970385
2743,pmRVru2mRapVGSDUFszM2A,-73.8109387715,45.5105342271
2744,9KmvrnyjWTr4sly0Dt770g,-73.5526749,45.5079295
2745,aiB80Rf_24egHOKt0QThPw,-79.3744215,43.7697354
2746,XYnxUtW4CwkQwc4Gjp2kyQ,-73.7879622343,45.6389651923
2747,GJ9CgvTBKaDb9qLFEBbzHg,-111.9254225,33.4146297
2748,VYRxbF0fq_fdC5WCqCYCwA,-111.9396527,33.4226059
2749,yO27cJ-KWT1udCaMrvEQZg,9.2167456819,48.8037676831
2750,WhYep5bRqXpaejOTH6ukbw,-115.2885083,36.1155109
2751,Fb7QbeQVasGej9GPIL2koA,-115.1705922,36.1231252
2752,Xensz-o7iwV1jDhYCP8SBw,-115.1740737,36.1211955
2753,PVveyZsT6nwhRZIncbrWww,-115.230569,36.159674
2754,gqjUOwxbj6wt-2SO5fGRPw,-112.2401688,33.581119
2755,4Ua5_CI0rKq3ar5hUTUprw,-79.378806,43.6605217
2756,wIMhHjK6LuGsvpXWR4ntPg,-111.687216908,33.3745401014
2757,KXpLkqIA1RiWRD_amH07Ng,-79.7025216,43.4340433
2758,-_yAaFHx0e1ZqmuHTtqnFA,-112.359759629,33.6113064036
2759,gCZAYkIcRjNYYRHQ9htpJQ,-79.7060147,40.4280734
2760,LDML6VqV4r4MVQXqZ2hTrQ,-3.1784745,55.9377888
2761,fT3A8ufMseHRMeQd_kjiUg,-3.1846551,55.9453275
2762,brIaz5gTzBX6fgJNQZbUCA,-89.3947126815,43.074915832
2763,CryMQPSMmuBm-r6kxqHEKg,-111.922982,33.825638
2764,qa3ds7LtxFib2ZBeu9-VYA,-3.5156384007,55.883450581
2765,ZqP_j4ZTFSN5dkHYF0Lobw,-80.0009868,40.5133295
2766,WxhdN7jcwZEZ4TDBm554tw,-79.4115376,43.6653686
2767,MT-uG_MfMSJK5U7s_rL5Vw,-79.4000236,43.6575542
2768,YAWHQEPJxpfCwT8e0Urofg,-73.6238401,45.4744548
2769,oz3qUheIcLrafydpAEK8AQ,-112.1869933,33.639385
2770,aHMAZ634rfYT7M-YjYdd3g,-79.484682,43.819838
2771,HVlDheU0-Vqrv9bhNqyIyw,-111.878445,33.431472
2772,uLE1AmXIJozjtie-cizZGw,-79.3639682774,43.7787083802
2773,yKaAlvQILs53ML8BpavKhw,-79.273685,43.9646149
2774,QcdKTLeP3J5Ki-fVcPZkfA,-115.2253088,36.1282146
2775,xG7BWegIYCo73s4za2MeTA,-112.29152,33.49332
2776,QF8hmN_g6n0BTlLJ0tT9Hg,-79.7951602936,40.4293661202
2777,0gbi6kYiAOnFwfZ_2_dXSA,-81.49343,41.4632664
2778,lbdW9Ex2xjYbVJaHgWwe7A,-79.3968456,43.6530506
2779,TCGYeWWS6C_gJbi0mXjZew,-79.7495244012,43.6953385002
2780,93otbGHE0s0m-lU1osvg9w,-80.0108802,40.4459861
2781,vjm0zAgXHehrMmX1ivY6wg,-80.8137793,35.2206663
2782,qhagbvK-Pv4cGGghJ7gXBA,-79.3932809,43.6558544
2783,wto3KiT-Mh6rxO_9GBHfbA,-115.136389,36.175
2784,ETBN1l46kKiv_09UWINASg,-3.1725526056,55.9740981604
2785,4O5YJJz4Tq51UcrTLT-7sw,-80.8411887,35.1998271
2786,lWRbdK9YABr0auLG19FHhQ,-3.1904181,55.9467678
2787,f-Nk4rNCmJhYom1_6RdWqg,-89.3874429,43.0747377
2788,SAINRBBSh5WzyfD_5-wRmw,-79.3754209277,43.6512075714
2789,GjBsbgZG2pILKNYOfs86nA,-80.825941,35.213457
2790,o3Kd6hNWY5ikm1hre_BLGw,-80.845776,35.228893
2791,hQNVDY_NtdtkLjXw4baA-g,-3.1929816,55.938361
2792,BRELiCmJjM_QOys1DqXVqA,-79.6150732,43.5819188
2793,7pm1vcJD11eNI_RaFwI3kA,-80.802085,35.301765
2794,8pLlsYgvrC5SJL1Con8FYw,-115.2914104,36.1607777
2795,V6mrVw6BpZhiE_Bn3G_Rog,-79.4250477,43.7978438
2796,2xMKHQP1TVGB-_62gDOzDg,-112.0297946,33.4796892
2797,gEnFh0V5ceZOXVMfJZPEvA,-73.6509643349,45.4229707459
2798,Lazn_BTkm14Fw82EE_oUgQ,-112.3479607,33.6392055
2799,QUezUZUlJ4lB2hHtkI2u6w,-79.4743289,44.0315577
2800,-qb_3LLSnBcHA6zc8NRSxQ,-112.358839394,33.6374267824
2801,jZiCSq7znfzf-0Nu9FEJGg,-79.0323671872,43.8412297063
2802,DLEt4Yp7wGpjv5aIn7g0BA,-73.5947639,45.5241759
2803,My8g8HsdGUx8MJT8zAV6ug,-2.8880883206,53.1892883274
2804,5m-WYdtIUgfvZdStqmSiRA,-79.6833497,44.0011786
2805,Iz8Mi3qXqRW2JMaLJTTlLQ,-89.4180834,43.0640352
2806,HaWU8ICNtjIkCN_ZNrx1hw,-115.241361431,36.0845009115
2807,9UVkAmyodpaSBm49DBKFNw,-115.257566,36.264618
2808,KdwiHE-qO6WvraJfl6-ffQ,-74.0145593068,45.3885868702
2809,1fZuXWkUfdwT76oKGOhhUw,-79.3800815,43.6540667
2810,-eFqcwbHCmKOh8k1gTmA0A,-73.6197499,45.5330769
2811,IZzJaZWvw-IUrOLkP09JRQ,-79.3573159384,43.6764214254
2812,EX8EyU43VF7DwS7jKEnjvg,-115.226343409,36.1148546516
2813,OV8FLyjA5Ox827E-RKPi4g,-115.065069091,36.1373848373
2814,5NpmXRTEpi4ZOEK6LrYrGw,-89.2203672297,42.9162149495
2815,6lgkTtACpJR5Kijkc050KQ,-81.5384878,41.3161357
2816,_CUz92s9Il3TTZK9d6_kQw,-79.071302,43.8486373
2817,-Yq3_hzWqsPR3s8SLyQ2fQ,-79.607299,43.740311
2818,fOqRkFQNazfaAkH2eD_G6Q,-79.55128,43.7854129
2819,UcIrRf2mWgqqlg-HNoDl0A,-115.285823997,36.2896761296
2820,Yajo9-m23_0axIinbB8ygQ,-79.7098247096,40.3318750811
2821,yLH9mFFwOlzFB_fYKpSyLw,-89.3845476955,43.0728256377
2822,h_UvnQfe1cuVICly_kIqHg,-89.3813650869,43.0739844402
2823,rnMd9lccXgC_ESLUX2mlfg,-80.8148317,35.2205664
2824,mBOIef7a4hONEbSi_ai8Bw,-79.405753,43.6441147
2825,QSCDR9RBTVyTw7p_Nbq1Xg,-112.0656862,33.4664333
2826,iy5JlAKxslWX21krWcmGlg,-112.3594317,33.6403184
2827,9Hz0fAU95gf2SQYAcCZF5g,-79.3111332,43.8661697
2828,t6tGkwfyFKKyvzTHpy_png,-82.08,41.4252
2829,RNi6tW22UMgHwWLAb0mYdA,-115.1597903,36.1151617
2830,5JEbkemJfFUAw-xqNLkjxQ,-79.6333513,43.7130263
2831,W2cxJaoiztWg--sxvjWnKg,-79.86079,40.6255864
2832,LoRef3ChgZKbxUio-sHgQg,-73.6519035927,45.4948701572
2833,9pAjLSoHs95m5D3nP3nY5Q,-115.2967171,36.0957458
2834,keJGpYownJ-j2zQJ5huvqg,-80.015066,40.432386
2835,y8JvM_qahiCA12shK5vPJQ,-79.3770532,43.6487518
2836,joCTjsILsL_gz4JP1xqT8g,-112.0752279,33.6832384
2837,mZde8M2gs5popxzKOvCo5w,-81.682216,41.313356
2838,G7Zvmux7p6b771ybrmZhjw,9.17408,48.7762
2839,RPiVvY0fnEv7qSvkrZNQ1A,9.18788,48.7877
2840,2IIqWeO5yd1VDrhGgZNuzQ,-111.8978018,33.319681
2841,DFeEJf8h04q3KwRVWUsoMQ,-79.9141865,40.4092932
2842,L7ywUrEhVOUjETD57D5Mzg,-3.2790752,55.942238
2843,BrtjhRqnwoirhbeXTvs26g,-111.8427377,33.3345642
2844,rcSam6JBbBXG2SYjJCwJ_A,-112.354829,33.6390887
2845,npoZ4E175B4Exl1Hb5YHNg,-79.7249507887,43.6579881339
2846,FgehNEKMgC5VW17bftRroA,-3.2321024,55.9380688
2847,ndXuzuD4BpNIrm1I0nTsww,-111.9224801,33.4943298
2848,gS3vjabS7Hh2IX0B4rwaoQ,-78.9421062,43.8791298
2849,v2tjswIV3e0c8o7_7MwYmg,-111.965197,33.676051
2850,2HffawjyIauPDwaLgv0APA,9.03466,48.67047
2851,wcA-pfNAmxRJC9N2IcJX3w,-80.012309,40.456982
2852,7rdenapLKDEKdb9e5rlbDA,-112.1529177,33.4804804
2853,3-m_KNCvjCh79p8m4DOvFA,-111.7549934,33.351375
2854,1_yBAXeCIKXpqOdhTMafhw,-79.3225028,43.8160864
2855,-1VaIJza42Hjev6ukacCNg,-112.3242972,33.6174356
2856,iZleRh4SOtf4GquA5L8WXw,-88.2080393,40.1122506
2857,f4-sGXl7M2nQexKHJQQPNw,-79.4052539,43.6469581
2858,-UXH_mn5SLip3MMiaGM69g,-112.118539636,33.4512893825
2859,TfS_zwQtyjiQU-psh2dISg,-112.0727393,33.5095029
2860,5hKB0y9eyLVj9iSF0vVXpQ,-112.139832973,33.714327057
2861,BpjeBrll1yndUdOQrLcJUQ,-79.4327544,44.0665308
2862,kosTPb88O4Q0XGbVbEOGCA,-115.232838104,36.1450530608
2863,BxpdFe_30TiexNlAHUEOiA,-81.8204854,41.3096061
2864,lE9cHmE0btdTHx1OOxYeUQ,-79.3769825,43.8471471
2865,31urmczKt2RmqvFmBAuQGA,-81.7671034,41.4179494
2866,N9jmzeBT-6vQxbpC9yl8Aw,-80.850639,35.086284
2867,vtkJXE_Vdz27rWm6mfAw6Q,-115.213915,36.1267101
2868,0MWdg8aiQgcaYdwsko_doA,-80.883929,35.239019
2869,92Eu-1ImrF2kwpnccxN62Q,-115.1621567,36.2180595
2870,JkzE5CUAh1J5XvQ4tUJ3yQ,-73.5674925,45.4577548
2871,XLc5WIzafCocqsycQhvEPw,-79.3351969,43.6623424
2872,MLVnaAgR3FD2O9mBTKDqoQ,-79.9320307374,40.4510208759
2873,J76qDaF8iPl-8y2tYFhXbw,-80.8414916,35.2278131
2874,CL1wZ2PuzUXG6PzjRZQICw,-79.2914288,43.6905454
2875,pmJqSsCfgbo3TxPWpQNLIw,-115.1239441,36.0658388
2876,dZ4haBsXeESSij53suTQ2w,-112.0996375,33.5249615
2877,sVGvJitbv14CrHbCSkNTTg,-80.864091,35.204422
2878,tVLoTAOYdAM4R1ha0oQyJA,-79.355029,43.794097
2879,q9_gLvTNf11etVxbH7JY0Q,-79.403279046,43.662726844
2880,fIMBFVFYfAo2g6022Q7pjQ,-81.3772273,41.6609297
2881,fvnaLCkyIyCw7vQuO8-H3g,-79.3836669922,43.8445587158
2882,dil7Fajn07B9e_msePW0nQ,-79.7516934887,40.5908610886
2883,muroxJFpKgY7Ahmq7G5kcw,-79.501721,43.6015735
2884,ebani0ysa7Ije70dmDWCZQ,-73.6008604,45.5496172
2885,fQFfq8C3P0Gm3xhanR8K_A,-89.5292315087,43.0907640772
2886,xF2zrVbXtB6TxMBPGJKxog,-79.446444,43.6618023
2887,vRvWnE-qpVQrMT57Z-sEsw,-81.8554366772,41.1270683655
2888,tOsvHZpxmyIK4Ngk8FaLJg,-79.3064412,43.826276
2889,XoOFezxPVlwsNqB2qMlluA,-79.4758667,43.651351
2890,mV6lTLYdIjPcyFKugQq1Zw,-80.110119,40.3671632
2891,vJOwJQF4sDqBbecUK4cVRg,-81.5705523,41.5378605
2892,-PQNjS76VLsgM12Adyv2Fw,9.14193,48.7169
2893,vKKSF1_1JNnRMaoNPQb5Lw,-112.2041817,33.6388197
2894,I4Gbdz5RizunE-RF2w3zkA,-114.9776411,36.0359136
2895,UCKeRO02Er8AHLWQlQ3IuA,-79.2798044,43.8101261
2896,eYukPA1V_TlpLVjTMN-kIA,-3.1758128,55.9662397
2897,NVX_BF_LcDy3fNshXMuz7w,-80.1796068,40.2680066
2898,BBFRnGOH_3bUpIT4GYSApQ,-79.6265978,43.6310165
2899,qLO9ES3-mKJrodFO1mzgOg,-115.050903269,36.0195785129
2900,YV2nmpd7dz6VJiLQqBkECg,-112.0128616,33.4769252
2901,Mdr4xzMUeZQSakq3XJwG3w,-115.11493,36.27679
2902,y_3Csg19MnwCX8M_aMgMHA,-79.35377,43.794366
2903,h8XdexOcJlfLOwXIDtyalg,-111.92921816,33.3794679829
2904,yzfp-WYIfcwRwcuMc6Uelw,-112.0634243,33.6075454
2905,dNy_RP9YolWZ3DmZTzRyOQ,-112.340698913,33.4356525519
2906,5dFz332M4vPK9k5gbx90aQ,-79.9824272,40.3704467
2907,hqi9zoHMqpSLy628aHGVOQ,-79.4021461,43.654868
2908,Uv4Gv9DelZjJUmzSLrv41A,-111.9690604,33.3156288
2909,e2QV1_gH8R2Klr4w2PRSow,-73.4965649,45.4195531
2910,W65M4nIiWtezQieRfZz6cg,-3.1638879776,55.900604248
2911,zwgVuZcMgijt9k3Jq-2zQQ,-73.5547899,45.5201944
2912,fEymsotOKc5V6-z7pZLPrw,-79.4902310148,43.8027928274
2913,owO-5OXUIG9If6OwNmtFxQ,-111.8904425,33.3203241
2914,LmXxzIkRDzAiVPztnkBb_w,-79.3491037,43.6588471
2915,nhjYGdlR5Yw5-uOQqCVF8A,-115.178365,36.180793
2916,rxAeRz4i2PFyB1FvWfqOOQ,-73.5723526,45.5023402
2917,7RY6ARllxXFXYTTXtP-8Eg,-79.2636514,43.8901116
2918,d4iX947_lcV0jWHprdMKYA,-115.138316983,36.1677598557
2919,6sx1FKkTPmTJKQOxql3MNA,-80.7559300158,34.9555896347
2920,XNj4S8rOvjWOh2b8PnGBjg,-112.3207963,33.7413011
2921,7d3tmP0XIFdjdqQ6hBRA4Q,-81.6003959,41.5041529
2922,x0ghbO1UjgSsQPvmCEBrZw,-79.3977074,43.7028181
2923,61wUpoim2yzSMPKxg58ReQ,-89.3254346,43.0698529
2924,ZXfMiPsPv-cH7GMQ-5-mhA,-115.2692364,36.2739112
2925,RRfMUUgddw6uzXvqO1cPXg,-81.7290799,41.4188924
2926,qugoB-fIL2KxKLg2k2Aunw,-79.4229453,43.654326
2927,q1g2AKrd6fTKeylQ1yZwIw,-111.8633044,33.3935671
2928,fJAdog4HQMn1AruhiUnX_A,-79.4290468,43.6611567
2929,v_xTE55R62m7riTP7nWgAA,-88.1778450041,40.30798092
2930,DEdB-wkPV1QzcSFMTTYl-w,-79.3574237,43.6767155
2931,xBWn8DSwxzwkWL4JhfzP2g,-73.45487,45.450377
2932,bYw7mT1e3frkxG0nd2_mjg,-115.1722365,36.1107323
2933,LimaR9NIDGwRP58Jc9SsQQ,-80.665846,35.367101
2934,Mb4V2aPneclZZ8BfZUjWGA,-81.7043933334,41.5007302384
2935,VDQPizXm5NcxYHcBQbzdGw,-3.1846478,55.9427894
2936,0odAupWjDV8gwhaLqyh1-A,-115.1588431,36.1634205
2937,O4wHbKOULHR7peTu8S4HFA,-73.5763537,45.4969586
2938,4e4wOhKpliaMZrm3bOVj4w,-79.6115342783,43.6791170914
2939,SVtv-HglZotLo64QMWtQfA,-115.137755333,36.1583388821
2940,l1LdgkukyBc88pxv1KJrLg,-73.6177886,45.5429371
2941,OAmRh1fSiTgtR1e0D4JsVQ,-79.3944199,43.6289467
2942,RhlGhQt3owSO3-TXfaUoBQ,-89.4945693,43.0956809
2943,nxM6jNyKDgAOh7MAG-VJ_g,-111.8051189,33.3843872
2944,N6CJerqD19UIZ51J7-hgDQ,-79.2962104,43.7077597
2945,OmxA3W8WHkKNQg-b155pqA,-73.6720836,45.5477628
2946,kPdOOry5KnxX1KAow3rMWA,-80.8423596,35.2286231
2947,ABlNn6tyCTfjiKteYnp53g,-115.1670925,36.2389154
2948,v414rGFU9GX0wpcNXLbXOQ,-79.3370755,43.6688947
2949,pDMxIQoqkZJeUe2r8XIVKQ,-79.2917408422,43.8924976361
2950,3biAdoMqbR3E2tHikgd2kQ,-79.4161209092,43.6450416882
2951,SxC7gGLEZ8B3ooj1Qtjz5w,-89.5205840848,43.0615495419
2952,825nC-s-cQG6Hsul5Gm2cA,-112.092428,33.683323
2953,gZvwCOaMhxFXXNvy1q9_LA,-73.559354,45.501635
2954,2YUPCtZkuoGQ4wBn8ncV_w,-79.4291488,43.7175378
2955,e_vguiiAy096g8-e0oQDDg,-79.4185039,43.6829074
2956,ATnRWnNk5iwwIbwS8VmuKg,-79.9571999251,40.4415892334
2957,XrHXxf9IGiZY9qnqpefgQA,-112.133413106,33.6109646187
2958,wPiRP76arN0NB3M1ZXXp7g,-115.168033,36.122084
2959,ScdtR67jO-p_ZIpVbZPRfw,-81.8017265,41.4848446
2960,67FzueRMlcTQV3Nuep2qPw,-80.7948513,35.334982
2961,PxnC4fgLyoHC03C1bPuW4w,-79.697071762,43.6090722638
2962,aGA_iSHm9laGTrfPLJG1yw,-112.2062718,33.5803887
2963,zhoF9Cd7rFGcKoG4E9yQqA,-81.8124966,41.2378218
2964,-7BCZH437U5FjmNJ26llkg,-79.3416051,43.6797669
2965,VJaHTx4eZtWNpDrAbGzR4A,-79.3057108,43.8259512
2966,v9DncDynhn7f-RBURtcSFw,-79.2311389,43.7261325
2967,hvuKpdYWyoFm6abwfQiipQ,-115.097587776,36.2144129138
2968,ca3EcQk-cRmfTXixNAT8jg,-74.0090687,45.3848807
2969,FI3PVYBuz5fioko7qhsPZA,-73.5943092,45.5211166
2970,m9I_bnvcXpNrwAx6oViZng,-79.4407818,43.7550609
2971,rSasUpdyJO0sSC-UoOj38A,-112.224647,33.4765
2972,lDRcpgmlrURLOdYiFXQ7wg,-80.6345220655,35.0849032134
2973,0gMB7yvyLkXkKO0Xgz9KHA,-73.5707617,45.513006
2974,zYzYmPLViy5Q6u7rmL8AYA,-79.3941008,43.6454061
2975,e178giuAicIhb16ymOtiBg,-79.3971849,43.6514935
2976,1M6tA3TqxcpptHW0_hP9Kw,-79.9547632,40.465505
2977,ILxRQHFrE-DJbNegVjM4Rg,-112.363288102,33.4870787575
2978,rEozJ3U7VnUxdrNykFWhqA,-111.841073446,33.3366956119
2979,ostVuyoxxQiP3Qik_L7nPA,-115.261465,36.269812
2980,8QaSSzZfdZTCAUlZZ2TLCg,-79.4236629,44.0592863
2981,zO57PdrDDbcgBhXYItAGoA,-80.6992856,35.0702265
2982,bU6mVZSuO5EpvfUay87e8g,-3.2218269153,55.942789
2983,oH6QAuoTLFaX97oqqpLTMg,-115.2782,36.042461
2984,16Fplxu-OwVmTEFxQAUP4g,-115.176614273,36.0953556397
2985,EYJwDOvEJ5LefQIWcNeotQ,-79.4410224,43.6975471
2986,XYIPXJ9parr9FtvvcGI1SA,-79.3837473,43.6566411
2987,JhH2-Vcvc36qedE2UYvhTQ,-79.4128603,43.7661973
2988,qlyYPDt9xk03K-MGd95puw,-112.3491958,33.6371554
2989,l8tSrCIwIyRMBHUiZ9By4A,-111.972020517,33.6756799065
2990,00idQeDRVoL8WN4J7TnEJQ,-79.3050432,43.8254466
2991,5O7qB4gNmr3NgdYAuYbP4Q,-115.2112778,36.1256933
2992,IVaOHs8w3B_vfy48wRgUuQ,-73.7954594781,45.5793165604
2993,_4n7K_UdRSEMw4vJdsU9jQ,-112.1327944,33.6556205
2994,e-finkL51hroOJ0GZ8jcXA,-89.497286,43.055135
2995,j9qC2kxTFcgApOjQ0kvuVQ,-115.270802,36.298153
2996,rnCkjgSojs5wqCaeyKoAVg,-111.980431,33.798276
2997,2WjghzMpdgTTQfEM2kFb8A,-79.4026981,43.6562147
2998,rcS-_n-Y1M8vM1HZQVDoKQ,-73.56873,45.51736
2999,_eYGcch95eygN_b_rigUkg,-115.0755602,36.1008737
3000,b5VIe-VnkOOwiwkjGw071A,-3.1050567619,55.9344419781
3001,gJliACNKY4rK30BTMIzwsQ,-3.1801729,55.9434476
3002,duHFBe87uNSXImQmvBh87Q,-112.0388474,33.5059283
3003,qim0lD112TkDhm8ZyQlRnA,-79.3147736,43.6780488
3004,pybIuTluqRhH_BQ3CJHlLw,-115.244069472,36.0450573965
3005,1ylgrtS3iSNaf3V68kw4bw,-80.9441623092,35.0078170041
3006,bWq5fLpzPAf_97E4_LuXJA,-112.0576624,33.4371541
3007,CTaIC-SlCMorMtzdu2ZMTA,-73.510223,45.500906
3008,3dC3opMY67zrquz_yYc-tw,-115.2429108,36.2026153
3009,amwEhW6y9PZtq5ZYNJhQBA,-115.16959813,36.1437088402
3010,Uaa7D8zrRUQRhMZjhGXM5g,-79.9961978,40.4404629
3011,2rLuOMi6Q6zzqUU8ltreSA,-111.9416683,33.4215708
3012,T6DLOnlZI015fkdZoELCeA,-81.8635292,41.1417925
3013,qfBp53c7Z2DpqUrGhV80zg,-79.893728,40.4325718
3014,4MY7GU5wLY1MSN24OoXI6w,-111.757034138,33.2622883922
3015,57aBx6Mo_VRk_kMA8J5Efg,-80.6775771,35.0678584
3016,uPt85KV7urS8KlzJ4RSxCA,-3.1974241208,55.9625027104
3017,WX_xvop_VLAIbUiIHPcsVg,-80.6876886,35.2109672
3018,7I6heMTBTG3i_M6zZYJQRQ,-111.701411,33.393419
3019,YLnrLMUGa6PJZFaOs8etEQ,-80.000162,40.443577
3020,x_AmiOc8DPAyHe5VeoDYEw,-79.8908919,40.4273252
3021,1ePxLE7eU4kRoags_ytAAg,-111.9804707,33.5958474
3022,tzEMKoLQY-ZEE6r0FO_OgA,-111.7208946,33.3667093
3023,xqbvqZHNyj2qExHdizzd0w,-115.2411196,36.1154927
3024,PsV_MO3pnMSr_yQmGAFtIw,-73.571649,45.4579544
3025,WxBclAFq06uQsh0RsIaw6g,-115.0410892,36.0604553
3026,jVefoZbu5VF80CCB1Q2MaA,-79.3970751,43.7015676
3027,eaHe5FwYbVz5UvoLe5BVTA,-2.94562,53.2843
3028,J6Hjazwjl0VB_NrofQZ6kg,-73.5763171,45.4952338
3029,108nrHD9k3qtJPJZE9xmoA,-81.834621706,41.3056545565
3030,bwwfhVU6WWUb7P_tcB8jow,-73.5769433,45.4959812
3031,v_YaNPJbP1XKGG-R_vUZ1Q,-81.8090948,41.4765655
3032,JHtxvPm0XFAeGJ1OdviCrA,-82.0171231534,41.493608553
3033,UODskmUq92u6d2SH5MaO6Q,-112.3556927,33.6385774
3034,2oQuTgkhY7QlVdfMa8cHgA,-112.029752,33.5106684
3035,SvoIBKec8s1kOARX_3EKXw,-112.030484,33.4881552
3036,fBg_BALfHGKVw2tUYboFsw,-81.9877058,41.4952477
3037,0J5TCUQ4vIHQMFmBRidcfQ,-3.2100873,55.9585224
3038,Sn_DRNUXRVcLwOIeAwGPCg,-81.6493756,41.3972155
3039,Gj3EI0cqh1ZpC86sDHtf7w,-2.8818356,53.1932421
3040,4tc3kLlLuiolIP4jJslYYw,-81.6464028,41.5184582
3041,Be1lHthd7Y7SOi1bPQtqSQ,-73.7961102803,45.4846430877
3042,VYUBY9SLdrvaajeX8i3kCA,-79.3997650146,43.7639846802
3043,O5M982hbPXGBXGetvrh8Mg,-81.1967136,41.7271015
3044,7tH3rU6BIieGPdwksyQGLQ,-79.7853891,43.5965747
3045,PpyM9QsDbpx4mOaUeOll4w,-80.7914621176,35.334731767
3046,nFesIguvEF_h5h7lNSn__w,-115.0905663,36.129929133
3047,-gTX7XKGOntF2FQ1EDxHpA,-112.34,33.4938
3048,PvAOQjUxoWlWqNbiO2tthQ,-112.035554,33.597818
3049,FyfXTZpQPewhgI7zU5pVtA,-81.4388843,41.3917573
3050,ZBsEMR5GauziaStzU1m-ww,-79.3489062,43.7583095
3051,fdxyed9ej2LZReHMbESIjA,-73.5802334,45.4945837
3052,3T1ALFnwoOkNTSpe7Fq6XA,-81.441388,41.165922
3053,NN0d_nZ7dX9pS67q4pHbFg,-79.9961783,40.4436153
3054,-fX1N-Pg_kxa7KK6gCv8Ag,-80.739983,35.316384
3055,e4oidJPcu__3B7RMZA85qQ,-111.585660093,33.1782234099
3056,MhiBpIBNTCAm1Xd3WzRzjQ,-79.3505356,43.6776906
3057,TfeFpeiNbaYNg4Paf3YJow,-115.04346,36.23982
3058,3VlpKnVSTb0gPWq-IYnTmw,-80.8135014,35.3346884
3059,uZ0C261kg1YgvTMTEmIL0Q,-112.0827641,33.4588586
3060,XcgLpUOMkK2PoaUmieHR6A,-79.4293631,43.7001553
3061,ud_eRNQafA2cW2ZFqfTeww,-89.393063,43.07546
3062,ALwfJk1g56dz8ehgYJNrdg,-112.0637645,33.4948977
3063,JjkwArNO6OnCkwBemZzyNA,-80.7082811,35.1268022
3064,s4M4QcJvxJ5IY0DQJo-sCA,-79.9279191,40.4577813
3065,RpQsvIEaGwltiQD5B_gjyA,9.1918816,48.7941448
3066,E7e2uOC6myfPKrKHLP2ROw,-79.6556296,43.4810722
3067,i25EHLRj-ZvbyVNKvcFGeg,9.18203,48.77335
3068,FqEJClYmHg05ejfV7Znr9Q,-81.154411,35.2617902
3069,7A6mfqSfG3AG3WZcr45m-Q,-80.065199,40.326016
3070,YhLrPdDWKd26l-fIGewO1w,-79.2968727,43.6705605
3071,-ssULZ_nOuQfrlFv0NXJIQ,-79.4318662615,43.699788833
3072,tWtuHpIFtQHMQq8q8DG3dA,-81.6897623,41.5005885
3073,hRQS8y-uG2kc8miWVYiLuQ,-115.1611434,36.1440928
3074,H_ngMvvTOse6N5scXHDZdQ,-79.4921021,43.6656773
3075,wiuhohHv4fP2LY5yogv-vQ,-79.2887962,43.7235338
3076,_xpHdMJXFlUhJyTZ8cKYTg,-79.4772708,44.03407
3077,FygWGVRGu9iBdoNU5f2rBw,-79.4195579,43.7344293
3078,4Ul71k_hsxRb_uBY3sgqOA,-79.3288715,43.697054
3079,HH1IiNq7lKh_oUP21F4i5g,-79.4731338,43.6653487
3080,yh0mvFCjZuMKy562h2_d_A,-81.7248307,41.4854733
3081,HaezrlAFPdhQlV2VCUnz7g,-89.511049,43.101459
3082,F8C6rgTCNcJNzXqKU6K9SA,-79.9970457,40.4434099
3083,f79mtjCKvrBtd5aEtaMTYQ,-81.8255857,41.3700873
3084,3XFKrCj8vPWO2ZIYYL3iyA,-80.7572561,35.2935852
3085,y9O_HuG9yebxeXLvqbZkUA,-79.4115376,43.6653686
3086,50UjA4nDdqypN-hBUOAPmQ,-79.9435851,40.4552521
3087,3gHvqo_7ujCC0OAbhJPLWA,-111.683503545,33.4679150061
3088,Hc7tNpMVe-SIsLaUbNvtTw,-79.371493,43.6505004
3089,nZRJu778hO66F11QUS53nA,-81.441637,41.6425205
3090,YmWTejuNaIuABtkNZQV5JA,-81.7301109,41.4843199
3091,G-uuABMCbX0MYf0gQDVfKg,-111.9282722,33.6576228
3092,e9sB72njxz87r5TL6kG-Fw,-80.8425138855,35.2285766909
3093,a1nHsVk-0dPherQldZCSSQ,-73.5007165,45.4020673
3094,Lv2V5KqRlCl7_S6LKWkGlg,-112.0711732,33.4534741
3095,UbMtPSMcyWbrceQK9OjDQw,-80.8048763,35.2473196
3096,zC3SVx1pfr1WujB5a6GqTg,-79.3241972,43.671894
3097,k7WRPbDd7rztjHcGGkEjlw,-79.839877,40.327975
3098,FRN3m-_P2sC-n1AulIQ2RQ,9.1517538,48.9209591
3099,x96SxIclNKmAgTEjQbkhxg,-81.438588605,41.5376932804
3100,Q8fegEPx_6wsaF2R78LA4A,-112.3319654,33.6228734
3101,ndREfaN9DrgUuJoBcB7cMA,-79.4860528,43.8622012
3102,gJdoJM35atJF2_VwxAgNBg,-73.6510835,45.4678877
3103,weKwYS8DX9AWRsZkPm16BA,-79.667045268,43.6288349439
3104,OacH3fpQxtfk7NU-s-Rmmw,-89.371889,42.918383
